,multiverseid,name,artist,colors,colorIdentity,layout,cmc,rarity,type,subtypes,supertypes,power,toughness,set
10007,386300.0,Aquamorph Entity,Brian Despain,[Blue],[U],normal,4.0,Common,Creature — Shapeshifter,[Shapeshifter],,*,*,DDN
10008,386329.0,Hussar Patrol,Seb McKinnon,"[White, Blue]","[W, U]",normal,4.0,Common,Creature — Human Knight,"[Human, Knight]",,2,4,DDN
10009,386342.0,Lightning Angel,rk post,"[White, Blue, Red]","[W, U, R]",normal,4.0,Rare,Creature — Angel,[Angel],,3,4,DDN
10010,386313.0,Faerie Invaders,Ryan Pancoast,[Blue],[U],normal,5.0,Common,Creature — Faerie Rogue,"[Faerie, Rogue]",,3,3,DDN
10011,386376.0,Thousand Winds,Raymond Swanland,[Blue],[U],normal,6.0,Rare,Creature — Elemental,[Elemental],,5,6,DDN
10012,386367.0,Sphinx of Uthuun,Kekai Kotaki,[Blue],[U],normal,7.0,Rare,Creature — Sphinx,[Sphinx],,5,6,DDN
10013,386317.0,Fleeting Distraction,Ryan Yee,[Blue],[U],normal,1.0,Common,Instant,,,,,DDN
10014,386368.0,Stave Off,Mark Zug,[White],[W],normal,1.0,Common,Instant,,,,,DDN
10015,386374.0,Swift Justice,Karl Kopinski,[White],[W],normal,1.0,Common,Instant,,,,,DDN
10016,386330.0,Impulse,Izzy,[Blue],[U],normal,2.0,Common,Instant,,,,,DDN
10017,386345.0,Mana Leak,Howard Lyon,[Blue],[U],normal,2.0,Common,Instant,,,,,DDN
10018,386343.0,Lightning Helix,Kev Walker,"[White, Red]","[W, R]",normal,2.0,Uncommon,Instant,,,,,DDN
10019,386328.0,Hold the Line,Ron Spears,[White],[W],normal,3.0,Rare,Instant,,,,,DDN
10020,386332.0,Inferno Trap,Philip Straub,[Red],[R],normal,4.0,Uncommon,Instant — Trap,[Trap],,,,DDN
10021,386369.0,Steam Augury,Dave Kendall,"[Blue, Red]","[U, R]",normal,4.0,Rare,Instant,,,,,DDN
10022,386377.0,Traumatic Visions,Cyril Van Der Haegen,[Blue],[U],normal,5.0,Common,Instant,,,,,DDN
10023,386378.0,Whiplash Trap,Zoltan Boros &amp; Gabor Szikszai,[Blue],[U],normal,5.0,Common,Instant — Trap,[Trap],,,,DDN
10024,386303.0,Arrow Volley Trap,Steve Argyle,[White],[W],normal,5.0,Uncommon,Instant — Trap,[Trap],,,,DDN
10025,386362.0,Repeal,Anthony Palumbo,[Blue],[U],normal,1.0,Common,Instant,,,,,DDN
10026,386352.0,Mystic Monastery,Florian de Gesincourt,,"[U, R, W]",normal,,Uncommon,Land,,,,,DDN
10027,386375.0,Terramorphic Expanse,Dan Scott,,,normal,,Common,Land,,,,,DDN
10028,386333.0,Island,Rob Alexander,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,DDN
10029,386335.0,Island,Rob Alexander,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,DDN
10030,386334.0,Island,Andreas Rocha,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,DDN
10031,386350.0,Mountain,Raoul Vitale,,[R],normal,,Basic Land,Basic Land — Mountain,[Mountain],[Basic],,,DDN
10032,386357.0,Plains,Adam Paquette,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDN
10033,386359.0,Plains,Jung Park,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDN
10034,386358.0,Plains,Andreas Rocha,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDN
10035,394361.0,"Elspeth, Sun's Champion",Tyler Jacobson,[White],[W],normal,6.0,Mythic Rare,Planeswalker — Elspeth,[Elspeth],,,,DDO
10036,394353.0,Banisher Priest,Willian Murai,[White],[W],normal,3.0,Uncommon,Creature — Human Cleric,"[Human, Cleric]",,2,2,DDO
10037,394354.0,Captain of the Watch,Greg Staples,[White],[W],normal,6.0,Rare,Creature — Human Soldier,"[Human, Soldier]",,3,3,DDO
10038,394355.0,Celestial Flare,Clint Cearley,[White],[W],normal,2.0,Common,Instant,,,,,DDO
10039,394357.0,Court Street Denizen,Volkan Baga,[White],[W],normal,3.0,Common,Creature — Human Soldier,"[Human, Soldier]",,2,2,DDO
10040,394358.0,Dauntless Onslaught,Peter Mohrbacher,[White],[W],normal,3.0,Uncommon,Instant,,,,,DDO
10041,394359.0,Decree of Justice,Lius Lasahido,[White],[W],normal,4.0,Rare,Sorcery,,,,,DDO
10042,394360.0,Dictate of Heliod,Terese Nielsen,[White],[W],normal,5.0,Rare,Enchantment,,,,,DDO
10043,394368.0,Gempalm Avenger,Tim Hildebrandt,[White],[W],normal,6.0,Common,Creature — Human Soldier,"[Human, Soldier]",,3,5,DDO
10044,394370.0,Gustcloak Harrier,Dan Frazier,[White],[W],normal,3.0,Common,Creature — Bird Soldier,"[Bird, Soldier]",,2,2,DDO
10045,394371.0,Gustcloak Savior,Jim Nelson,[White],[W],normal,5.0,Rare,Creature — Bird Soldier,"[Bird, Soldier]",,3,4,DDO
10046,394372.0,Gustcloak Sentinel,Mark Zug,[White],[W],normal,4.0,Uncommon,Creature — Human Soldier,"[Human, Soldier]",,3,3,DDO
10047,394373.0,Gustcloak Skirmisher,Dan Frazier,[White],[W],normal,4.0,Uncommon,Creature — Bird Soldier,"[Bird, Soldier]",,2,3,DDO
10048,394374.0,Icatian Javelineers,Michael Phillippi,[White],[W],normal,1.0,Common,Creature — Human Soldier,"[Human, Soldier]",,1,1,DDO
10049,394379.0,Kinsbaile Skirmisher,Thomas Denmark,[White],[W],normal,2.0,Common,Creature — Kithkin Soldier,"[Kithkin, Soldier]",,2,2,DDO
10050,394382.0,Kor Skyfisher,Dan Scott,[White],[W],normal,2.0,Common,Creature — Kor Soldier,"[Kor, Soldier]",,2,3,DDO
10051,394385.0,Loxodon Partisan,Matt Stewart,[White],[W],normal,5.0,Common,Creature — Elephant Soldier,"[Elephant, Soldier]",,3,4,DDO
10052,394387.0,Mighty Leap,rk post,[White],[W],normal,2.0,Common,Instant,,,,,DDO
10053,394388.0,Mortal's Ardor,Kev Walker,[White],[W],normal,1.0,Common,Instant,,,,,DDO
10054,394389.0,Mother of Runes,Terese Nielsen,[White],[W],normal,1.0,Uncommon,Creature — Human Cleric,"[Human, Cleric]",,1,1,DDO
10055,394393.0,Noble Templar,Alex Horley-Orlandelli,[White],[W],normal,6.0,Common,Creature — Human Cleric Soldier,"[Human, Cleric, Soldier]",,3,6,DDO
10056,394401.0,Precinct Captain,Steve Prescott,[White],[W],normal,2.0,Rare,Creature — Human Soldier,"[Human, Soldier]",,2,2,DDO
10057,394402.0,Raise the Alarm,Zoltan Boros,[White],[W],normal,2.0,Common,Instant,,,,,DDO
10058,394408.0,Soul Parry,Igor Kieryluk,[White],[W],normal,2.0,Common,Instant,,,,,DDO
10059,394409.0,Standing Troops,Zoltan Boros,[White],[W],normal,3.0,Common,Creature — Human Soldier,"[Human, Soldier]",,1,4,DDO
10060,394410.0,Sunlance,Volkan Baga,[White],[W],normal,1.0,Common,Sorcery,,,,,DDO
10061,394415.0,Veteran Armorsmith,Michael Komarck,[White],[W],normal,2.0,Common,Creature — Human Soldier,"[Human, Soldier]",,2,3,DDO
10062,394416.0,Veteran Swordsmith,Michael Komarck,[White],[W],normal,3.0,Common,Creature — Human Soldier,"[Human, Soldier]",,3,2,DDO
10063,394405.0,Secluded Steppe,Heather Hudson,,[W],normal,,Common,Land,,,,,DDO
10064,394397.0,Plains,Rob Alexander,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDO
10065,394398.0,Plains,Steven Belledin,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDO
10066,394399.0,Plains,Adam Paquette,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDO
10067,394396.0,Plains,Raoul Vitale,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDO
10068,394380.0,"Kiora, the Crashing Wave",Tyler Jacobson,"[Blue, Green]","[U, G]",normal,4.0,Mythic Rare,Planeswalker — Kiora,[Kiora],,,,DDO
10069,394351.0,Accumulated Knowledge,David Palumbo,[Blue],[U],normal,2.0,Common,Instant,,,,,DDO
10070,394352.0,Aetherize,Ryan Barger,[Blue],[U],normal,4.0,Uncommon,Instant,,,,,DDO
10071,394375.0,Inkwell Leviathan,Anthony Francisco,[Blue],[U],normal,9.0,Rare,Artifact Creature — Leviathan,[Leviathan],,7,11,DDO
10072,394386.0,Man-o'-War,Jon J Muth,[Blue],[U],normal,3.0,Common,Creature — Jellyfish,[Jellyfish],,2,2,DDO
10073,394394.0,Omenspeaker,Dallas Williams,[Blue],[U],normal,2.0,Common,Creature — Human Wizard,"[Human, Wizard]",,1,3,DDO
10074,394395.0,Peel from Reality,Jason Felix,[Blue],[U],normal,2.0,Common,Instant,,,,,DDO
10075,394403.0,Scourge of Fleets,Steven Belledin,[Blue],[U],normal,7.0,Rare,Creature — Kraken,[Kraken],,6,6,DDO
10076,394404.0,Sealock Monster,Adam Paquette,[Blue],[U],normal,5.0,Uncommon,Creature — Octopus,[Octopus],,5,5,DDO
10077,394411.0,Surrakar Banisher,Matt Cavotta,[Blue],[U],normal,5.0,Common,Creature — Surrakar,[Surrakar],,3,3,DDO
10078,394417.0,Whelming Wave,Slawomir Maniak,[Blue],[U],normal,4.0,Rare,Sorcery,,,,,DDO
10079,394363.0,Explore,Johann Bodin,[Green],[G],normal,2.0,Common,Sorcery,,,,,DDO
10080,394364.0,Explosive Vegetation,John Avon,[Green],[G],normal,4.0,Uncommon,Sorcery,,,,,DDO
10081,394369.0,Grazing Gladehart,Ryan Pancoast,[Green],[G],normal,3.0,Common,Creature — Antelope,[Antelope],,2,2,DDO
10082,394390.0,Nessian Asp,Alex Horley-Orlandelli,[Green],[G],normal,5.0,Common,Creature — Snake,[Snake],,4,5,DDO
10083,394391.0,Netcaster Spider,Yohann Schepacz,[Green],[G],normal,3.0,Common,Creature — Spider,[Spider],,2,3,DDO
10084,394413.0,Time to Feed,Wayne Reynolds,[Green],[G],normal,3.0,Common,Sorcery,,,,,DDO
10085,394356.0,Coiling Oracle,Mark Zug,"[Blue, Green]","[U, G]",normal,2.0,Common,Creature — Snake Elf Druid,"[Snake, Elf, Druid]",,1,1,DDO
10086,394381.0,Kiora's Follower,Eric Deschamps,"[Blue, Green]","[U, G]",normal,2.0,Uncommon,Creature — Merfolk,[Merfolk],,2,2,DDO
10087,394384.0,Lorescale Coatl,Greg Staples,"[Blue, Green]","[U, G]",normal,3.0,Uncommon,Creature — Snake,[Snake],,2,2,DDO
10088,394392.0,Nimbus Swimmer,Howard Lyon,"[Blue, Green]","[U, G]",normal,2.0,Uncommon,Creature — Leviathan,[Leviathan],,0,0,DDO
10089,394400.0,Plasm Capture,Chase Stone,"[Blue, Green]","[U, G]",normal,4.0,Rare,Instant,,,,,DDO
10090,394406.0,Simic Sky Swallower,rk post,"[Blue, Green]","[U, G]",normal,7.0,Rare,Creature — Leviathan,[Leviathan],,6,6,DDO
10091,394414.0,Urban Evolution,Eytan Zana,"[Blue, Green]","[U, G]",normal,5.0,Uncommon,Sorcery,,,,,DDO
10092,394362.0,Evolving Wilds,Steven Belledin,,,normal,,Common,Land,,,,,DDO
10093,394412.0,Temple of the False God,James Zapata,,,normal,,Uncommon,Land,,,,,DDO
10094,394377.0,Island,Steven Belledin,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,DDO
10095,394378.0,Island,Adam Paquette,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,DDO
10096,394376.0,Island,Raoul Vitale,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,DDO
10097,394366.0,Forest,Steven Belledin,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,DDO
10098,394365.0,Forest,Adam Paquette,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,DDO
10099,394367.0,Forest,Raoul Vitale,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,DDO
10100,401643.0,Avenger of Zendikar,Aleksi Briclot,[Green],[G],normal,7.0,Mythic Rare,Creature — Elemental,[Elemental],,5,5,DDP
10101,401644.0,Affa Guard Hound,Ryan Pancoast,[White],[W],normal,3.0,Uncommon,Creature — Hound,[Hound],,2,2,DDP
10102,401648.0,Makindi Griffin,Izzy,[White],[W],normal,4.0,Common,Creature — Griffin,[Griffin],,2,4,DDP
10103,401649.0,Oust,Mike Bierek,[White],[W],normal,1.0,Uncommon,Sorcery,,,,,DDP
10104,401650.0,Repel the Darkness,Scott Chou,[White],[W],normal,3.0,Common,Instant,,,,,DDP
10105,401651.0,Sheer Drop,Clint Cearley,[White],[W],normal,3.0,Common,Sorcery,,,,,DDP
10106,401653.0,Daggerback Basilisk,Jesper Ejsing,[Green],[G],normal,3.0,Common,Creature — Basilisk,[Basilisk],,2,2,DDP
10107,401654.0,Frontier Guide,Wayne Reynolds,[Green],[G],normal,2.0,Uncommon,Creature — Elf Scout,"[Elf, Scout]",,1,1,DDP
10108,401655.0,Graypelt Hunter,Svetlin Velinov,[Green],[G],normal,4.0,Common,Creature — Human Warrior Ally,"[Human, Warrior, Ally]",,2,2,DDP
10109,401656.0,Grazing Gladehart,Ryan Pancoast,[Green],[G],normal,3.0,Common,Creature — Antelope,[Antelope],,2,2,DDP
10110,401657.0,Groundswell,Chris Rahn,[Green],[G],normal,1.0,Common,Instant,,,,,DDP
10111,401658.0,Harrow,Izzy,[Green],[G],normal,3.0,Common,Instant,,,,,DDP
10112,401659.0,Joraga Bard,Volkan Baga,[Green],[G],normal,4.0,Common,Creature — Elf Rogue Ally,"[Elf, Rogue, Ally]",,1,4,DDP
10113,401660.0,Khalni Heart Expedition,Jason Chan,[Green],[G],normal,2.0,Common,Enchantment,,,,,DDP
10114,401661.0,Ondu Giant,Igor Kieryluk,[Green],[G],normal,4.0,Common,Creature — Giant Druid,"[Giant, Druid]",,2,4,DDP
10115,401662.0,Primal Command,Magali Villeneuve,[Green],[G],normal,5.0,Rare,Sorcery,,,,,DDP
10116,401663.0,Retreat to Kazandu,Kieran Yanner,[Green],[G],normal,3.0,Uncommon,Enchantment,,,,,DDP
10117,401664.0,Scute Mob,Zoltan Boros &amp; Gabor Szikszai,[Green],[G],normal,1.0,Rare,Creature — Insect,[Insect],,1,1,DDP
10118,401665.0,Tajuru Archer,Chris Rahn,[Green],[G],normal,3.0,Uncommon,Creature — Elf Archer Ally,"[Elf, Archer, Ally]",,1,2,DDP
10119,401666.0,Territorial Baloth,Jesper Ejsing,[Green],[G],normal,5.0,Common,Creature — Beast,[Beast],,4,4,DDP
10120,401667.0,Turntimber Basilisk,Goran Josic,[Green],[G],normal,3.0,Uncommon,Creature — Basilisk,[Basilisk],,2,1,DDP
10121,401668.0,Wildheart Invoker,Erica Yang,[Green],[G],normal,4.0,Common,Creature — Elf Shaman,"[Elf, Shaman]",,4,3,DDP
10122,401669.0,Veteran Warleader,Josu Hernaiz,"[White, Green]","[W, G]",normal,3.0,Rare,Creature — Human Soldier Ally,"[Human, Soldier, Ally]",,*,*,DDP
10123,401670.0,Explorer's Scope,Vincent Proce,,,normal,1.0,Common,Artifact — Equipment,[Equipment],,,,DDP
10124,401671.0,Seer's Sundial,Franz Vohwinkel,,,normal,4.0,Rare,Artifact,,,,,DDP
10125,401672.0,Stonework Puma,Christopher Moeller,,,normal,3.0,Common,Artifact Creature — Cat Ally,"[Cat, Ally]",,2,2,DDP
10126,401673.0,Evolving Wilds,Steven Belledin,,,normal,,Common,Land,,,,,DDP
10127,401674.0,Graypelt Refuge,Philip Straub,,"[G, W]",normal,,Uncommon,Land,,,,,DDP
10128,401675.0,Stirring Wildwood,Eric Deschamps,,"[G, W]",normal,,Rare,Land,,,,,DDP
10129,401676.0,Turntimber Grove,Rob Alexander,,[G],normal,,Common,Land,,,,,DDP
10130,401677.0,Plains,John Avon,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDP
10131,401678.0,Plains,Jung Park,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDP
10132,401679.0,Plains,Vincent Proce,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDP
10133,401680.0,Forest,John Avon,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,DDP
10134,401681.0,Forest,Véronique Meignaud,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,DDP
10135,401682.0,Forest,Vincent Proce,,[G],normal,,Basic Land,Basic Land — Forest,[Forest],[Basic],,,DDP
10136,401683.0,Oblivion Sower,Aleksi Briclot,,,normal,6.0,Mythic Rare,Creature — Eldrazi,[Eldrazi],,5,8,DDP
10137,401684.0,Artisan of Kozilek,Jason Felix,,,normal,9.0,Uncommon,Creature — Eldrazi,[Eldrazi],,10,9,DDP
10138,401685.0,It That Betrays,Tomasz Jedruszek,,,normal,12.0,Rare,Creature — Eldrazi,[Eldrazi],,11,11,DDP
10139,401686.0,Ulamog's Crusher,Todd Lockwood,,,normal,8.0,Common,Creature — Eldrazi,[Eldrazi],,8,8,DDP
10140,401687.0,Bloodrite Invoker,Svetlin Velinov,[Black],[B],normal,3.0,Common,Creature — Vampire Shaman,"[Vampire, Shaman]",,3,1,DDP
10141,401688.0,Bloodthrone Vampire,Steve Argyle,[Black],[B],normal,2.0,Common,Creature — Vampire,[Vampire],,1,1,DDP
10142,401689.0,Butcher of Malakir,Jason Chan,[Black],[B],normal,7.0,Rare,Creature — Vampire Warrior,"[Vampire, Warrior]",,5,4,DDP
10143,401690.0,Cadaver Imp,Dave Kendall,[Black],[B],normal,3.0,Common,Creature — Imp,[Imp],,1,1,DDP
10144,401691.0,Consume the Meek,Richard Wright,[Black],[B],normal,5.0,Rare,Instant,,,,,DDP
10145,401692.0,Corpsehatch,Kekai Kotaki,[Black],[B],normal,5.0,Uncommon,Sorcery,,,,,DDP
10146,401693.0,Dominator Drone,James Zapata,,[B],normal,3.0,Common,Creature — Eldrazi Drone,"[Eldrazi, Drone]",,3,2,DDP
10147,401694.0,Heartstabber Mosquito,Jason Felix,[Black],[B],normal,4.0,Common,Creature — Insect,[Insect],,2,2,DDP
10148,401695.0,Induce Despair,Igor Kieryluk,[Black],[B],normal,3.0,Common,Instant,,,,,DDP
10149,401696.0,Marsh Casualties,Scott Chou,[Black],[B],normal,2.0,Uncommon,Sorcery,,,,,DDP
10150,401697.0,Pawn of Ulamog,Daarken,[Black],[B],normal,3.0,Uncommon,Creature — Vampire Shaman,"[Vampire, Shaman]",,2,2,DDP
10151,401698.0,Read the Bones,Lars Grant-West,[Black],[B],normal,3.0,Common,Sorcery,,,,,DDP
10152,401699.0,Smother,Karl Kopinski,[Black],[B],normal,2.0,Uncommon,Instant,,,,,DDP
10153,401700.0,Vampire Nighthawk,Jason Chan,[Black],[B],normal,3.0,Uncommon,Creature — Vampire Shaman,"[Vampire, Shaman]",,2,3,DDP
10154,401701.0,Emrakul's Hatcher,Jaime Jones,[Red],[R],normal,5.0,Common,Creature — Eldrazi Drone,"[Eldrazi, Drone]",,3,3,DDP
10155,401702.0,Forked Bolt,Tomasz Jedruszek,[Red],[R],normal,1.0,Common,Sorcery,,,,,DDP
10156,401703.0,Hellion Eruption,Anthony Francisco,[Red],[R],normal,6.0,Rare,Sorcery,,,,,DDP
10157,401704.0,Magmaw,Karl Kopinski,[Red],[R],normal,5.0,Rare,Creature — Elemental,[Elemental],,4,4,DDP
10158,401705.0,Torch Slinger,Andrew Robinson,[Red],[R],normal,3.0,Common,Creature — Goblin Shaman,"[Goblin, Shaman]",,2,2,DDP
10159,401706.0,Forerunner of Slaughter,James Zapata,,"[B, R]",normal,2.0,Uncommon,Creature — Eldrazi Drone,"[Eldrazi, Drone]",,3,2,DDP
10160,401707.0,Mind Stone,Adam Rex,,,normal,2.0,Uncommon,Artifact,,,,,DDP
10161,401708.0,Runed Servitor,Mike Bierek,,,normal,2.0,Uncommon,Artifact Creature — Construct,[Construct],,2,2,DDP
10162,401709.0,Akoum Refuge,Fred Fields,,"[B, R]",normal,,Uncommon,Land,,,,,DDP
10163,401710.0,Eldrazi Temple,James Paick,,,normal,,Uncommon,Land,,,,,DDP
10164,401711.0,Rocky Tar Pit,Jeff Miracola,,,normal,,Uncommon,Land,,,,,DDP
10165,401712.0,Swamp,Véronique Meignaud,,[B],normal,,Basic Land,Basic Land — Swamp,[Swamp],[Basic],,,DDP
10166,401713.0,Swamp,Véronique Meignaud,,[B],normal,,Basic Land,Basic Land — Swamp,[Swamp],[Basic],,,DDP
10167,401714.0,Swamp,Véronique Meignaud,,[B],normal,,Basic Land,Basic Land — Swamp,[Swamp],[Basic],,,DDP
10168,401715.0,Mountain,James Paick,,[R],normal,,Basic Land,Basic Land — Mountain,[Mountain],[Basic],,,DDP
10169,401716.0,Mountain,James Paick,,[R],normal,,Basic Land,Basic Land — Mountain,[Mountain],[Basic],,,DDP
10170,401717.0,Mountain,James Paick,,[R],normal,,Basic Land,Basic Land — Mountain,[Mountain],[Basic],,,DDP
10171,409577.0,Geist of Saint Traft,Daarken,"[White, Blue]","[W, U]",normal,3.0,Mythic Rare,Legendary Creature — Spirit Cleric,"[Spirit, Cleric]",[Legendary],2,2,DDQ
10172,409578.0,Bonds of Faith,Steve Argyle,[White],[W],normal,2.0,Common,Enchantment — Aura,[Aura],,,,DDQ
10173,409579.0,Cathedral Sanctifier,Michael C. Hayes,[White],[W],normal,1.0,Common,Creature — Human Cleric,"[Human, Cleric]",,1,1,DDQ
10174,409580.0,Champion of the Parish,Svetlin Velinov,[White],[W],normal,1.0,Rare,Creature — Human Soldier,"[Human, Soldier]",,1,1,DDQ
10175,409581.0,Chapel Geist,Peter Mohrbacher,[White],[W],normal,3.0,Common,Creature — Spirit,[Spirit],,2,3,DDQ
10176,409582.0,Dearly Departed,Daniel Ljunggren,[White],[W],normal,6.0,Rare,Creature — Spirit,[Spirit],,5,5,DDQ
10177,409583.0,Doomed Traveler,Lars Grant-West,[White],[W],normal,1.0,Common,Creature — Human Soldier,"[Human, Soldier]",,1,1,DDQ
10178,409584.0,Eerie Interlude,Svetlin Velinov,[White],[W],normal,3.0,Rare,Instant,,,,,DDQ
10179,409585.0,Elder Cathar,Chris Rahn,[White],[W],normal,3.0,Common,Creature — Human Soldier,"[Human, Soldier]",,2,2,DDQ
10180,409586.0,Emancipation Angel,Scott Chou,[White],[W],normal,3.0,Uncommon,Creature — Angel,[Angel],,3,3,DDQ
10181,409587.0,Fiend Hunter,Wayne Reynolds,[White],[W],normal,3.0,Uncommon,Creature — Human Cleric,"[Human, Cleric]",,1,3,DDQ
10182,409588.0,Gather the Townsfolk,Dan Scott,[White],[W],normal,2.0,Common,Sorcery,,,,,DDQ
10183,409589.0,Goldnight Redeemer,Karl Kopinski,[White],[W],normal,6.0,Uncommon,Creature — Angel,[Angel],,4,4,DDQ
10184,409590.0,Increasing Devotion,Daniel Ljunggren,[White],[W],normal,5.0,Rare,Sorcery,,,,,DDQ
10185,409591.0,Momentary Blink,Evan Shipard,[White],"[W, U]",normal,2.0,Common,Instant,,,,,DDQ
10186,409592.0,Moorland Inquisitor,David Palumbo,[White],[W],normal,2.0,Common,Creature — Human Soldier,"[Human, Soldier]",,2,2,DDQ
10187,409593.0,Rebuke,Igor Kieryluk,[White],[W],normal,3.0,Common,Instant,,,,,DDQ
10188,409594.0,Slayer of the Wicked,Anthony Palumbo,[White],[W],normal,4.0,Uncommon,Creature — Human Soldier,"[Human, Soldier]",,3,2,DDQ
10189,409595.0,Spectral Gateguards,Wayne England,[White],[W],normal,5.0,Common,Creature — Spirit Soldier,"[Spirit, Soldier]",,2,5,DDQ
10190,409596.0,Thraben Heretic,James Ryman,[White],[W],normal,2.0,Uncommon,Creature — Human Wizard,"[Human, Wizard]",,2,2,DDQ
10191,409597.0,Topplegeist,Seb McKinnon,[White],[W],normal,1.0,Uncommon,Creature — Spirit,[Spirit],,1,1,DDQ
10192,409598.0,Village Bell-Ringer,David Palumbo,[White],[W],normal,3.0,Common,Creature — Human Scout,"[Human, Scout]",,1,4,DDQ
10193,409599.0,Voice of the Provinces,Igor Kieryluk,[White],[W],normal,6.0,Common,Creature — Angel,[Angel],,3,3,DDQ
10194,409600.0,Captain of the Mists,Allen Williams,[Blue],[U],normal,3.0,Rare,Creature — Human Wizard,"[Human, Wizard]",,2,3,DDQ
10195,409601.0,Gryff Vanguard,Jason Chan,[Blue],[U],normal,5.0,Common,Creature — Human Knight,"[Human, Knight]",,3,2,DDQ
10196,409602.0,Mist Raven,John Avon,[Blue],[U],normal,4.0,Common,Creature — Bird,[Bird],,2,2,DDQ
10197,409603.0,Nephalia Smuggler,Matt Stewart,[Blue],[U],normal,1.0,Uncommon,Creature — Human Rogue,"[Human, Rogue]",,1,1,DDQ
10198,409604.0,Pore Over the Pages,Magali Villeneuve,[Blue],[U],normal,5.0,Uncommon,Sorcery,,,,,DDQ
10199,409605.0,Tandem Lookout,Kev Walker,[Blue],[U],normal,3.0,Uncommon,Creature — Human Scout,"[Human, Scout]",,2,1,DDQ
10200,409606.0,Tower Geist,Izzy,[Blue],[U],normal,4.0,Uncommon,Creature — Spirit,[Spirit],,2,2,DDQ
10201,409607.0,Butcher's Cleaver,Jason Felix,,,normal,3.0,Uncommon,Artifact — Equipment,[Equipment],,,,DDQ
10202,409608.0,Sharpened Pitchfork,Winona Nelson,,,normal,2.0,Uncommon,Artifact — Equipment,[Equipment],,,,DDQ
10203,409609.0,Seraph Sanctuary,David Palumbo,,,normal,,Common,Land,,,,,DDQ
10204,409610.0,Tranquil Cove,John Avon,,"[W, U]",normal,,Common,Land,,,,,DDQ
10205,409611.0,Island,James Paick,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,DDQ
10206,409612.0,Island,Adam Paquette,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,DDQ
10207,409613.0,Island,Jung Park,,[U],normal,,Basic Land,Basic Land — Island,[Island],[Basic],,,DDQ
10208,409614.0,Plains,Adam Paquette,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDQ
10209,409615.0,Plains,Jung Park,,[W],normal,,Basic Land,Basic Land — Plains,[Plains],[Basic],,,DDQ
